time,system_demand
1/1/23 0:00,21193
1/1/23 1:00,20695
1/1/23 2:00,20216
1/1/23 3:00,19928
1/1/23 4:00,20040
1/1/23 5:00,20353
1/1/23 6:00,20642
1/1/23 7:00,20533
1/1/23 8:00,20066
1/1/23 9:00,19613
1/1/23 10:00,19464
1/1/23 11:00,19441
1/1/23 12:00,19448
1/1/23 13:00,19680
1/1/23 14:00,19924
1/1/23 15:00,21044
1/1/23 16:00,22896
1/1/23 17:00,24858
1/1/23 18:00,25145
1/1/23 19:00,25004
1/1/23 20:00,24558
1/1/23 21:00,24047
1/1/23 22:00,22933
1/1/23 23:00,21805
1/2/23 0:00,21338
1/2/23 1:00,20680
1/2/23 2:00,20326
1/2/23 3:00,20369
1/2/23 4:00,20717
1/2/23 5:00,21726
1/2/23 6:00,22801
1/2/23 7:00,23142
1/2/23 8:00,23218
1/2/23 9:00,23604
1/2/23 10:00,23876
1/2/23 11:00,24539
1/2/23 12:00,24816
1/2/23 13:00,25538
1/2/23 14:00,26065
1/2/23 15:00,26383
1/2/23 16:00,27584
1/2/23 17:00,28531
1/2/23 18:00,28247
1/2/23 19:00,27534
1/2/23 20:00,26687
1/2/23 21:00,25708
1/2/23 22:00,24261
1/2/23 23:00,23056
1/3/23 0:00,22307
1/3/23 1:00,21904
1/3/23 2:00,21788
1/3/23 3:00,21641
1/3/23 4:00,21946
1/3/23 5:00,23374
1/3/23 6:00,25157
1/3/23 7:00,26452
1/3/23 8:00,27236
1/3/23 9:00,27155
1/3/23 10:00,27009
1/3/23 11:00,26613
1/3/23 12:00,26642
1/3/23 13:00,26488
1/3/23 14:00,26363
1/3/23 15:00,26880
1/3/23 16:00,27924
1/3/23 17:00,29039
1/3/23 18:00,28658
1/3/23 19:00,28139
1/3/23 20:00,27384
1/3/23 21:00,26306
1/3/23 22:00,24827
1/3/23 23:00,23738
1/4/23 0:00,23093
1/4/23 1:00,22544
1/4/23 2:00,22081
1/4/23 3:00,21890
1/4/23 4:00,22237
1/4/23 5:00,23017
1/4/23 6:00,24593
1/4/23 7:00,25750
1/4/23 8:00,26435
1/4/23 9:00,26439
1/4/23 10:00,26593
1/4/23 11:00,26421
1/4/23 12:00,26239
1/4/23 13:00,26064
1/4/23 14:00,25801
1/4/23 15:00,26007
1/4/23 16:00,27005
1/4/23 17:00,28124
1/4/23 18:00,27842
1/4/23 19:00,27060
1/4/23 20:00,26303
1/4/23 21:00,25228
1/4/23 22:00,23960
1/4/23 23:00,23283
1/5/23 0:00,22560
1/5/23 1:00,22111
1/5/23 2:00,21563
1/5/23 3:00,21035
1/5/23 4:00,21118
1/5/23 5:00,22192
1/5/23 6:00,24013
1/5/23 7:00,25299
1/5/23 8:00,26105
1/5/23 9:00,26705
1/5/23 10:00,27344
1/5/23 11:00,27279
1/5/23 12:00,27161
1/5/23 13:00,26262
1/5/23 14:00,25571
1/5/23 15:00,25424
1/5/23 16:00,26285
1/5/23 17:00,27665
1/5/23 18:00,27718
1/5/23 19:00,27155
1/5/23 20:00,26460
1/5/23 21:00,25516
1/5/23 22:00,24126
1/5/23 23:00,22873
1/6/23 0:00,22306
1/6/23 1:00,21889
1/6/23 2:00,21814
1/6/23 3:00,21661
1/6/23 4:00,21993
1/6/23 5:00,23211
1/6/23 6:00,24709
1/6/23 7:00,25747
1/6/23 8:00,25583
1/6/23 9:00,24790
1/6/23 10:00,23879
1/6/23 11:00,23362
1/6/23 12:00,22863
1/6/23 13:00,23102
1/6/23 14:00,23565
1/6/23 15:00,24029
1/6/23 16:00,25650
1/6/23 17:00,27208
1/6/23 18:00,27040
1/6/23 19:00,26596
1/6/23 20:00,26098
1/6/23 21:00,25312
1/6/23 22:00,24081
1/6/23 23:00,22929
1/7/23 0:00,22087
1/7/23 1:00,21719
1/7/23 2:00,21132
1/7/23 3:00,20870
1/7/23 4:00,21090
1/7/23 5:00,21777
1/7/23 6:00,22501
1/7/23 7:00,22995
1/7/23 8:00,23542
1/7/23 9:00,23228
1/7/23 10:00,22904
1/7/23 11:00,22206
1/7/23 12:00,22079
1/7/23 13:00,22126
1/7/23 14:00,22570
1/7/23 15:00,23299
1/7/23 16:00,24448
1/7/23 17:00,25780
1/7/23 18:00,25624
1/7/23 19:00,25245
1/7/23 20:00,24760
1/7/23 21:00,24156
1/7/23 22:00,23413
1/7/23 23:00,22403
1/8/23 0:00,21557
1/8/23 1:00,20751
1/8/23 2:00,20338
1/8/23 3:00,19955
1/8/23 4:00,19968
1/8/23 5:00,20422
1/8/23 6:00,21009
1/8/23 7:00,21522
1/8/23 8:00,21528
1/8/23 9:00,21002
1/8/23 10:00,20628
1/8/23 11:00,20397
1/8/23 12:00,20515
1/8/23 13:00,21032
1/8/23 14:00,21685
1/8/23 15:00,22434
1/8/23 16:00,23822
1/8/23 17:00,25609
1/8/23 18:00,25712
1/8/23 19:00,25345
1/8/23 20:00,24647
1/8/23 21:00,23581
1/8/23 22:00,22309
1/8/23 23:00,21121
1/9/23 0:00,20894
1/9/23 1:00,20833
1/9/23 2:00,21006
1/9/23 3:00,21066
1/9/23 4:00,21346
1/9/23 5:00,22353
1/9/23 6:00,24347
1/9/23 7:00,25998
1/9/23 8:00,26410
1/9/23 9:00,26749
1/9/23 10:00,26810
1/9/23 11:00,26935
1/9/23 12:00,26081
1/9/23 13:00,25702
1/9/23 14:00,25757
1/9/23 15:00,26172
1/9/23 16:00,27047
1/9/23 17:00,27979
1/9/23 18:00,27775
1/9/23 19:00,27147
1/9/23 20:00,26381
1/9/23 21:00,25403
1/9/23 22:00,23899
1/9/23 23:00,22630
1/10/23 0:00,22001
1/10/23 1:00,21445
1/10/23 2:00,21105
1/10/23 3:00,20972
1/10/23 4:00,21412
1/10/23 5:00,22511
1/10/23 6:00,24262
1/10/23 7:00,25820
1/10/23 8:00,26617
1/10/23 9:00,26812
1/10/23 10:00,26685
1/10/23 11:00,26747
1/10/23 12:00,26775
1/10/23 13:00,26263
1/10/23 14:00,25672
1/10/23 15:00,25855
1/10/23 16:00,26884
1/10/23 17:00,28281
1/10/23 18:00,28256
1/10/23 19:00,27701
1/10/23 20:00,27018
1/10/23 21:00,25916
1/10/23 22:00,24518
1/10/23 23:00,23493
1/11/23 0:00,22594
1/11/23 1:00,21997
1/11/23 2:00,21894
1/11/23 3:00,21761
1/11/23 4:00,22183
1/11/23 5:00,23792
1/11/23 6:00,26131
1/11/23 7:00,27392
1/11/23 8:00,27704
1/11/23 9:00,27813
1/11/23 10:00,26886
1/11/23 11:00,26175
1/11/23 12:00,25937
1/11/23 13:00,25887
1/11/23 14:00,26116
1/11/23 15:00,26657
1/11/23 16:00,27901
1/11/23 17:00,29006
1/11/23 18:00,28899
1/11/23 19:00,28354
1/11/23 20:00,27614
1/11/23 21:00,26571
1/11/23 22:00,24963
1/11/23 23:00,23862
1/12/23 0:00,23405
1/12/23 1:00,22844
1/12/23 2:00,22554
1/12/23 3:00,22341
1/12/23 4:00,22410
1/12/23 5:00,23398
1/12/23 6:00,25269
1/12/23 7:00,26191
1/12/23 8:00,26057
1/12/23 9:00,25864
1/12/23 10:00,24657
1/12/23 11:00,23911
1/12/23 12:00,23499
1/12/23 13:00,23271
1/12/23 14:00,22986
1/12/23 15:00,24876
1/12/23 16:00,25411
1/12/23 17:00,26952
1/12/23 18:00,27029
1/12/23 19:00,26454
1/12/23 20:00,25774
1/12/23 21:00,24906
1/12/23 22:00,23707
1/12/23 23:00,22693
1/13/23 0:00,21854
1/13/23 1:00,21285
1/13/23 2:00,20793
1/13/23 3:00,20529
1/13/23 4:00,21107
1/13/23 5:00,22452
1/13/23 6:00,24516
1/13/23 7:00,25724
1/13/23 8:00,25779
1/13/23 9:00,25669
1/13/23 10:00,25692
1/13/23 11:00,25739
1/13/23 12:00,25574
1/13/23 13:00,24760
1/13/23 14:00,24427
1/13/23 15:00,24605
1/13/23 16:00,25644
1/13/23 17:00,27081
1/13/23 18:00,26797
1/13/23 19:00,26246
1/13/23 20:00,25559
1/13/23 21:00,24781
1/13/23 22:00,23391
1/13/23 23:00,22106
1/14/23 0:00,21534
1/14/23 1:00,20914
1/14/23 2:00,20405
1/14/23 3:00,20181
1/14/23 4:00,20249
1/14/23 5:00,20816
1/14/23 6:00,21689
1/14/23 7:00,22228
1/14/23 8:00,23148
1/14/23 9:00,23941
1/14/23 10:00,24310
1/14/23 11:00,24286
1/14/23 12:00,24400
1/14/23 13:00,24773
1/14/23 14:00,24901
1/14/23 15:00,25169
1/14/23 16:00,25703
1/14/23 17:00,26548
1/14/23 18:00,26209
1/14/23 19:00,25916
1/14/23 20:00,25188
1/14/23 21:00,24288
1/14/23 22:00,23193
1/14/23 23:00,21966
1/15/23 0:00,21053
1/15/23 1:00,20584
1/15/23 2:00,20273
1/15/23 3:00,19914
1/15/23 4:00,20098
1/15/23 5:00,20543
1/15/23 6:00,21178
1/15/23 7:00,21502
1/15/23 8:00,22237
1/15/23 9:00,22722
1/15/23 10:00,22947
1/15/23 11:00,22815
1/15/23 12:00,22860
1/15/23 13:00,23242
1/15/23 14:00,23948
1/15/23 15:00,24571
1/15/23 16:00,25355
1/15/23 17:00,26459
1/15/23 18:00,26454
1/15/23 19:00,25984
1/15/23 20:00,25303
1/15/23 21:00,24559
1/15/23 22:00,23305
1/15/23 23:00,22086
1/16/23 0:00,21648
1/16/23 1:00,21047
1/16/23 2:00,20828
1/16/23 3:00,20683
1/16/23 4:00,21053
1/16/23 5:00,22280
1/16/23 6:00,23668
1/16/23 7:00,24488
1/16/23 8:00,25111
1/16/23 9:00,25531
1/16/23 10:00,24928
1/16/23 11:00,24539
1/16/23 12:00,24556
1/16/23 13:00,24360
1/16/23 14:00,24497
1/16/23 15:00,25150
1/16/23 16:00,26498
1/16/23 17:00,28366
1/16/23 18:00,28322
1/16/23 19:00,27743
1/16/23 20:00,27062
1/16/23 21:00,25991
1/16/23 22:00,24430
1/16/23 23:00,22982
1/17/23 0:00,22397
1/17/23 1:00,21901
1/17/23 2:00,21692
1/17/23 3:00,21735
1/17/23 4:00,22056
1/17/23 5:00,23663
1/17/23 6:00,26051
1/17/23 7:00,27363
1/17/23 8:00,27096
1/17/23 9:00,26041
1/17/23 10:00,25089
1/17/23 11:00,24192
1/17/23 12:00,23292
1/17/23 13:00,22740
1/17/23 14:00,22546
1/17/23 15:00,23719
1/17/23 16:00,25955
1/17/23 17:00,28175
1/17/23 18:00,28599
1/17/23 19:00,28197
1/17/23 20:00,27549
1/17/23 21:00,26685
1/17/23 22:00,25391
1/17/23 23:00,24062
1/18/23 0:00,23445
1/18/23 1:00,22885
1/18/23 2:00,22635
1/18/23 3:00,22364
1/18/23 4:00,22864
1/18/23 5:00,24471
1/18/23 6:00,26778
1/18/23 7:00,27743
1/18/23 8:00,27008
1/18/23 9:00,25561
1/18/23 10:00,24523
1/18/23 11:00,23636
1/18/23 12:00,23198
1/18/23 13:00,22867
1/18/23 14:00,23087
1/18/23 15:00,24303
1/18/23 16:00,26351
1/18/23 17:00,28192
1/18/23 18:00,28487
1/18/23 19:00,28042
1/18/23 20:00,27440
1/18/23 21:00,26404
1/18/23 22:00,24804
1/18/23 23:00,23598
1/19/23 0:00,23067
1/19/23 1:00,22458
1/19/23 2:00,22436
1/19/23 3:00,22560
1/19/23 4:00,23067
1/19/23 5:00,24678
1/19/23 6:00,26674
1/19/23 7:00,27588
1/19/23 8:00,26908
1/19/23 9:00,26126
1/19/23 10:00,25206
1/19/23 11:00,24241
1/19/23 12:00,23606
1/19/23 13:00,23201
1/19/23 14:00,23460
1/19/23 15:00,24883
1/19/23 16:00,26811
1/19/23 17:00,28593
1/19/23 18:00,28913
1/19/23 19:00,28314
1/19/23 20:00,27584
1/19/23 21:00,26652
1/19/23 22:00,25400
1/19/23 23:00,23912
1/20/23 0:00,23155
1/20/23 1:00,22759
1/20/23 2:00,22713
1/20/23 3:00,22593
1/20/23 4:00,23068
1/20/23 5:00,24622
1/20/23 6:00,26587
1/20/23 7:00,27511
1/20/23 8:00,26787
1/20/23 9:00,25376
1/20/23 10:00,24081
1/20/23 11:00,23338
1/20/23 12:00,22810
1/20/23 13:00,22150
1/20/23 14:00,22022
1/20/23 15:00,23332
1/20/23 16:00,25339
1/20/23 17:00,27420
1/20/23 18:00,27803
1/20/23 19:00,27443
1/20/23 20:00,26970
1/20/23 21:00,26355
1/20/23 22:00,25483
1/20/23 23:00,24356
1/21/23 0:00,23371
1/21/23 1:00,22673
1/21/23 2:00,22085
1/21/23 3:00,21957
1/21/23 4:00,22294
1/21/23 5:00,22927
1/21/23 6:00,23743
1/21/23 7:00,24342
1/21/23 8:00,24191
1/21/23 9:00,22748
1/21/23 10:00,21536
1/21/23 11:00,20367
1/21/23 12:00,19773
1/21/23 13:00,19507
1/21/23 14:00,19899
1/21/23 15:00,21095
1/21/23 16:00,23223
1/21/23 17:00,25585
1/21/23 18:00,26222
1/21/23 19:00,25835
1/21/23 20:00,25494
1/21/23 21:00,25020
1/21/23 22:00,24388
1/21/23 23:00,23448
1/22/23 0:00,22621
1/22/23 1:00,21860
1/22/23 2:00,21511
1/22/23 3:00,21390
1/22/23 4:00,21568
1/22/23 5:00,22133
1/22/23 6:00,22821
1/22/23 7:00,22998
1/22/23 8:00,22431
1/22/23 9:00,21611
1/22/23 10:00,20900
1/22/23 11:00,19675
1/22/23 12:00,19414
1/22/23 13:00,19740
1/22/23 14:00,19928
1/22/23 15:00,21123
1/22/23 16:00,23415
1/22/23 17:00,25708
1/22/23 18:00,26357
1/22/23 19:00,26353
1/22/23 20:00,25780
1/22/23 21:00,24899
1/22/23 22:00,23614
1/22/23 23:00,22538
1/23/23 0:00,21720
1/23/23 1:00,21621
1/23/23 2:00,21659
1/23/23 3:00,21552
1/23/23 4:00,22146
1/23/23 5:00,23890
1/23/23 6:00,26140
1/23/23 7:00,26983
1/23/23 8:00,26053
1/23/23 9:00,24929
1/23/23 10:00,24058
1/23/23 11:00,23471
1/23/23 12:00,23115
1/23/23 13:00,22508
1/23/23 14:00,22319
1/23/23 15:00,23261
1/23/23 16:00,25484
1/23/23 17:00,27787
1/23/23 18:00,28251
1/23/23 19:00,27836
1/23/23 20:00,27173
1/23/23 21:00,26211
1/23/23 22:00,24775
1/23/23 23:00,23493
1/24/23 0:00,22574
1/24/23 1:00,21970
1/24/23 2:00,21913
1/24/23 3:00,22476
1/24/23 4:00,22995
1/24/23 5:00,24366
1/24/23 6:00,26797
1/24/23 7:00,27556
1/24/23 8:00,26391
1/24/23 9:00,24638
1/24/23 10:00,23531
1/24/23 11:00,23030
1/24/23 12:00,22668
1/24/23 13:00,22699
1/24/23 14:00,22585
1/24/23 15:00,23249
1/24/23 16:00,25161
1/24/23 17:00,27343
1/24/23 18:00,27844
1/24/23 19:00,27432
1/24/23 20:00,26861
1/24/23 21:00,25858
1/24/23 22:00,24495
1/24/23 23:00,23270
1/25/23 0:00,22300
1/25/23 1:00,21944
1/25/23 2:00,21743
1/25/23 3:00,21962
1/25/23 4:00,22688
1/25/23 5:00,24463
1/25/23 6:00,26732
1/25/23 7:00,27408
1/25/23 8:00,26209
1/25/23 9:00,24773
1/25/23 10:00,23864
1/25/23 11:00,23415
1/25/23 12:00,23086
1/25/23 13:00,22730
1/25/23 14:00,22448
1/25/23 15:00,23353
1/25/23 16:00,24977
1/25/23 17:00,26813
1/25/23 18:00,27283
1/25/23 19:00,26890
1/25/23 20:00,26220
1/25/23 21:00,25226
1/25/23 22:00,23738
1/25/23 23:00,22570
1/26/23 0:00,22198
1/26/23 1:00,21917
1/26/23 2:00,21543
1/26/23 3:00,21492
1/26/23 4:00,22239
1/26/23 5:00,23666
1/26/23 6:00,25560
1/26/23 7:00,26227
1/26/23 8:00,25219
1/26/23 9:00,23931
1/26/23 10:00,23279
1/26/23 11:00,22511
1/26/23 12:00,22034
1/26/23 13:00,21919
1/26/23 14:00,22176
1/26/23 15:00,22852
1/26/23 16:00,24670
1/26/23 17:00,26684
1/26/23 18:00,27333
1/26/23 19:00,27070
1/26/23 20:00,26517
1/26/23 21:00,25526
1/26/23 22:00,24192
1/26/23 23:00,23094
1/27/23 0:00,22439
1/27/23 1:00,22022
1/27/23 2:00,21862
1/27/23 3:00,22008
1/27/23 4:00,22376
1/27/23 5:00,23769
1/27/23 6:00,25794
1/27/23 7:00,26562
1/27/23 8:00,25415
1/27/23 9:00,24241
1/27/23 10:00,23590
1/27/23 11:00,22697
1/27/23 12:00,22063
1/27/23 13:00,21864
1/27/23 14:00,22289
1/27/23 15:00,23121
1/27/23 16:00,24361
1/27/23 17:00,26150
1/27/23 18:00,26465
1/27/23 19:00,26059
1/27/23 20:00,25665
1/27/23 21:00,25212
1/27/23 22:00,24000
1/27/23 23:00,22759
1/28/23 0:00,21967
1/28/23 1:00,21261
1/28/23 2:00,20861
1/28/23 3:00,20793
1/28/23 4:00,21246
1/28/23 5:00,22200
1/28/23 6:00,23082
1/28/23 7:00,23076
1/28/23 8:00,22538
1/28/23 9:00,21955
1/28/23 10:00,21418
1/28/23 11:00,20155
1/28/23 12:00,19267
1/28/23 13:00,19095
1/28/23 14:00,19549
1/28/23 15:00,20644
1/28/23 16:00,22406
1/28/23 17:00,24567
1/28/23 18:00,25223
1/28/23 19:00,24928
1/28/23 20:00,24442
1/28/23 21:00,23897
1/28/23 22:00,23117
1/28/23 23:00,22042
1/29/23 0:00,21344
1/29/23 1:00,20874
1/29/23 2:00,20318
1/29/23 3:00,20115
1/29/23 4:00,20281
1/29/23 5:00,20791
1/29/23 6:00,21447
1/29/23 7:00,21960
1/29/23 8:00,22821
1/29/23 9:00,23873
1/29/23 10:00,24040
1/29/23 11:00,23764
1/29/23 12:00,23485
1/29/23 13:00,22653
1/29/23 14:00,22539
1/29/23 15:00,23172
1/29/23 16:00,24378
1/29/23 17:00,26155
1/29/23 18:00,26639
1/29/23 19:00,26354
1/29/23 20:00,25657
1/29/23 21:00,24679
1/29/23 22:00,23238
1/29/23 23:00,22212
1/30/23 0:00,21747
1/30/23 1:00,21461
1/30/23 2:00,21115
1/30/23 3:00,21172
1/30/23 4:00,21727
1/30/23 5:00,23267
1/30/23 6:00,25604
1/30/23 7:00,26807
1/30/23 8:00,26322
1/30/23 9:00,25252
1/30/23 10:00,24950
1/30/23 11:00,24867
1/30/23 12:00,25157
1/30/23 13:00,24947
1/30/23 14:00,24537
1/30/23 15:00,25208
1/30/23 16:00,26427
1/30/23 17:00,28111
1/30/23 18:00,28652
1/30/23 19:00,28051
1/30/23 20:00,27314
1/30/23 21:00,26240
1/30/23 22:00,24799
1/30/23 23:00,23534
1/31/23 0:00,23132
1/31/23 1:00,23146
1/31/23 2:00,22789
1/31/23 3:00,22802
1/31/23 4:00,23055
1/31/23 5:00,24656
1/31/23 6:00,26706
1/31/23 7:00,27321
1/31/23 8:00,25968
1/31/23 9:00,24394
1/31/23 10:00,23249
1/31/23 11:00,22581
1/31/23 12:00,22583
1/31/23 13:00,22394
1/31/23 14:00,22585
1/31/23 15:00,23150
1/31/23 16:00,24778
1/31/23 17:00,27131
1/31/23 18:00,27950
1/31/23 19:00,27694
1/31/23 20:00,27177
1/31/23 21:00,26290
1/31/23 22:00,24796
1/31/23 23:00,23553
2/1/23 0:00,23146
2/1/23 1:00,23119
2/1/23 2:00,22669
2/1/23 3:00,22470
2/1/23 4:00,23008
2/1/23 5:00,24625
2/1/23 6:00,26711
2/1/23 7:00,27131
2/1/23 8:00,25730
2/1/23 9:00,24125
2/1/23 10:00,23256
2/1/23 11:00,22544
2/1/23 12:00,21846
2/1/23 13:00,21634
2/1/23 14:00,22042
2/1/23 15:00,22661
2/1/23 16:00,24755
2/1/23 17:00,27042
2/1/23 18:00,27758
2/1/23 19:00,27437
2/1/23 20:00,26913
2/1/23 21:00,26026
2/1/23 22:00,24486
2/1/23 23:00,23356
2/2/23 0:00,22996
2/2/23 1:00,22596
2/2/23 2:00,22352
2/2/23 3:00,22129
2/2/23 4:00,22735
2/2/23 5:00,24492
2/2/23 6:00,26482
2/2/23 7:00,27168
2/2/23 8:00,26400
2/2/23 9:00,25390
2/2/23 10:00,24402
2/2/23 11:00,23239
2/2/23 12:00,22641
2/2/23 13:00,22785
2/2/23 14:00,22954
2/2/23 15:00,23718
2/2/23 16:00,25055
2/2/23 17:00,26999
2/2/23 18:00,27459
2/2/23 19:00,27114
2/2/23 20:00,26340
2/2/23 21:00,25278
2/2/23 22:00,23793
2/2/23 23:00,22728
2/3/23 0:00,22216
2/3/23 1:00,21661
2/3/23 2:00,21340
2/3/23 3:00,21250
2/3/23 4:00,21751
2/3/23 5:00,23329
2/3/23 6:00,25470
2/3/23 7:00,26327
2/3/23 8:00,26106
2/3/23 9:00,25786
2/3/23 10:00,25462
2/3/23 11:00,24673
2/3/23 12:00,24348
2/3/23 13:00,24054
2/3/23 14:00,24052
2/3/23 15:00,24126
2/3/23 16:00,24660
2/3/23 17:00,26091
2/3/23 18:00,26428
2/3/23 19:00,25884
2/3/23 20:00,25356
2/3/23 21:00,24715
2/3/23 22:00,23826
2/3/23 23:00,22925
2/4/23 0:00,22330
2/4/23 1:00,21620
2/4/23 2:00,21173
2/4/23 3:00,20956
2/4/23 4:00,21177
2/4/23 5:00,21818
2/4/23 6:00,22459
2/4/23 7:00,22229
2/4/23 8:00,21999
2/4/23 9:00,21288
2/4/23 10:00,20375
2/4/23 11:00,19549
2/4/23 12:00,19755
2/4/23 13:00,19786
2/4/23 14:00,20713
2/4/23 15:00,21664
2/4/23 16:00,22687
2/4/23 17:00,24182
2/4/23 18:00,24624
2/4/23 19:00,24323
2/4/23 20:00,23733
2/4/23 21:00,23141
2/4/23 22:00,22333
2/4/23 23:00,21546
2/5/23 0:00,21027
2/5/23 1:00,20607
2/5/23 2:00,20142
2/5/23 3:00,19962
2/5/23 4:00,19999
2/5/23 5:00,20427
2/5/23 6:00,21059
2/5/23 7:00,21405
2/5/23 8:00,21694
2/5/23 9:00,21038
2/5/23 10:00,20480
2/5/23 11:00,20286
2/5/23 12:00,19639
2/5/23 13:00,19347
2/5/23 14:00,19688
2/5/23 15:00,20769
2/5/23 16:00,22353
2/5/23 17:00,24571
2/5/23 18:00,25522
2/5/23 19:00,25344
2/5/23 20:00,24867
2/5/23 21:00,24342
2/5/23 22:00,23560
2/5/23 23:00,22601
2/6/23 0:00,21990
2/6/23 1:00,21423
2/6/23 2:00,21125
2/6/23 3:00,21151
2/6/23 4:00,21543
2/6/23 5:00,22884
2/6/23 6:00,25080
2/6/23 7:00,25943
2/6/23 8:00,25041
2/6/23 9:00,23862
2/6/23 10:00,23294
2/6/23 11:00,22586
2/6/23 12:00,21635
2/6/23 13:00,20932
2/6/23 14:00,21028
2/6/23 15:00,22186
2/6/23 16:00,23961
2/6/23 17:00,26405
2/6/23 18:00,27318
2/6/23 19:00,26881
2/6/23 20:00,26381
2/6/23 21:00,25436
2/6/23 22:00,23895
2/6/23 23:00,22930
2/7/23 0:00,22052
2/7/23 1:00,21569
2/7/23 2:00,21459
2/7/23 3:00,21492
2/7/23 4:00,22103
2/7/23 5:00,23656
2/7/23 6:00,25713
2/7/23 7:00,26192
2/7/23 8:00,24757
2/7/23 9:00,23315
2/7/23 10:00,22738
2/7/23 11:00,21792
2/7/23 12:00,21379
2/7/23 13:00,21419
2/7/23 14:00,21470
2/7/23 15:00,22295
2/7/23 16:00,23866
2/7/23 17:00,26053
2/7/23 18:00,26880
2/7/23 19:00,26597
2/7/23 20:00,25964
2/7/23 21:00,25052
2/7/23 22:00,23756
2/7/23 23:00,22662
2/8/23 0:00,21898
2/8/23 1:00,21266
2/8/23 2:00,20940
2/8/23 3:00,21011
2/8/23 4:00,21770
2/8/23 5:00,23416
2/8/23 6:00,25446
2/8/23 7:00,25761
2/8/23 8:00,24478
2/8/23 9:00,23372
2/8/23 10:00,22263
2/8/23 11:00,21370
2/8/23 12:00,20975
2/8/23 13:00,20916
2/8/23 14:00,21139
2/8/23 15:00,22136
2/8/23 16:00,23612
2/8/23 17:00,25813
2/8/23 18:00,26625
2/8/23 19:00,26202
2/8/23 20:00,25543
2/8/23 21:00,24727
2/8/23 22:00,23347
2/8/23 23:00,22185
2/9/23 0:00,21846
2/9/23 1:00,21061
2/9/23 2:00,20544
2/9/23 3:00,20617
2/9/23 4:00,21554
2/9/23 5:00,23178
2/9/23 6:00,25111
2/9/23 7:00,25422
2/9/23 8:00,23913
2/9/23 9:00,22669
2/9/23 10:00,22043
2/9/23 11:00,21587
2/9/23 12:00,21248
2/9/23 13:00,21650
2/9/23 14:00,21911
2/9/23 15:00,22508
2/9/23 16:00,23890
2/9/23 17:00,25812
2/9/23 18:00,26439
2/9/23 19:00,25893
2/9/23 20:00,25280
2/9/23 21:00,24429
2/9/23 22:00,23021
2/9/23 23:00,21912
2/10/23 0:00,21402
2/10/23 1:00,20726
2/10/23 2:00,20386
2/10/23 3:00,20421
2/10/23 4:00,21042
2/10/23 5:00,22666
2/10/23 6:00,24426
2/10/23 7:00,24821
2/10/23 8:00,23782
2/10/23 9:00,22848
2/10/23 10:00,22686
2/10/23 11:00,21950
2/10/23 12:00,21582
2/10/23 13:00,21674
2/10/23 14:00,21917
2/10/23 15:00,22187
2/10/23 16:00,23761
2/10/23 17:00,25475
2/10/23 18:00,25965
2/10/23 19:00,25452
2/10/23 20:00,24896
2/10/23 21:00,24147
2/10/23 22:00,23173
2/10/23 23:00,22064
2/11/23 0:00,21329
2/11/23 1:00,20690
2/11/23 2:00,20115
2/11/23 3:00,19836
2/11/23 4:00,20035
2/11/23 5:00,20652
2/11/23 6:00,21522
2/11/23 7:00,21613
2/11/23 8:00,20993
2/11/23 9:00,20606
2/11/23 10:00,20592
2/11/23 11:00,20437
2/11/23 12:00,20201
2/11/23 13:00,19746
2/11/23 14:00,19761
2/11/23 15:00,20330
2/11/23 16:00,21754
2/11/23 17:00,23970
2/11/23 18:00,24912
2/11/23 19:00,24592
2/11/23 20:00,24219
2/11/23 21:00,23718
2/11/23 22:00,22955
2/11/23 23:00,22146
2/12/23 0:00,21326
2/12/23 1:00,20773
2/12/23 2:00,20177
2/12/23 3:00,19917
2/12/23 4:00,20117
2/12/23 5:00,20629
2/12/23 6:00,21277
2/12/23 7:00,21068
2/12/23 8:00,19802
2/12/23 9:00,18702
2/12/23 10:00,18179
2/12/23 11:00,18053
2/12/23 12:00,17805
2/12/23 13:00,18317
2/12/23 14:00,19030
2/12/23 15:00,19866
2/12/23 16:00,21298
2/12/23 17:00,23498
2/12/23 18:00,24385
2/12/23 19:00,24138
2/12/23 20:00,24006
2/12/23 21:00,23416
2/12/23 22:00,22356
2/12/23 23:00,21675
2/13/23 0:00,21243
2/13/23 1:00,20371
2/13/23 2:00,20110
2/13/23 3:00,20120
2/13/23 4:00,20957
2/13/23 5:00,22490
2/13/23 6:00,24450
2/13/23 7:00,24781
2/13/23 8:00,23387
2/13/23 9:00,21955
2/13/23 10:00,21397
2/13/23 11:00,20829
2/13/23 12:00,20801
2/13/23 13:00,21016
2/13/23 14:00,21484
2/13/23 15:00,21979
2/13/23 16:00,23592
2/13/23 17:00,26048
2/13/23 18:00,26966
2/13/23 19:00,26590
2/13/23 20:00,25938
2/13/23 21:00,24994
2/13/23 22:00,23529
2/13/23 23:00,22094
2/14/23 0:00,21295
2/14/23 1:00,20739
2/14/23 2:00,20599
2/14/23 3:00,20739
2/14/23 4:00,21267
2/14/23 5:00,23081
2/14/23 6:00,25243
2/14/23 7:00,25911
2/14/23 8:00,24989
2/14/23 9:00,23695
2/14/23 10:00,22584
2/14/23 11:00,21960
2/14/23 12:00,22092
2/14/23 13:00,22489
2/14/23 14:00,22915
2/14/23 15:00,24127
2/14/23 16:00,25546
2/14/23 17:00,27314
2/14/23 18:00,28319
2/14/23 19:00,28072
